d_date_sk,d_year,d_dow,d_moy,d_dom,d_qoy,d_holiday,d_weekend
2482634,2085,1,2,12,1,"N","N"
2482641,2085,1,2,19,1,"N","N"
2482648,2085,1,2,26,1,"N","N"
2482991,2086,1,2,4,1,"N","N"
2482998,2086,1,2,11,1,"N","N"
2483005,2086,1,2,18,1,"N","N"
2483012,2086,1,2,25,1,"N","N"
2483355,2087,1,2,3,1,"N","N"
2483362,2087,1,2,10,1,"N","N"
2483369,2087,1,2,17,1,"N","N"
2483376,2087,1,2,24,1,"N","N"
2483719,2088,1,2,2,1,"N","N"
2483726,2088,1,2,9,1,"N","N"
2483733,2088,1,2,16,1,"N","N"
2483740,2088,1,2,23,1,"N","N"
2484090,2089,1,2,7,1,"N","N"
2484097,2089,1,2,14,1,"N","N"
2484104,2089,1,2,21,1,"N","N"
2484111,2089,1,2,28,1,"N","N"
2484454,2090,1,2,6,1,"N","N"
2484461,2090,1,2,13,1,"N","N"
2484468,2090,1,2,20,1,"N","N"
2484475,2090,1,2,27,1,"N","N"
2484818,2091,1,2,5,1,"N","N"
2484825,2091,1,2,12,1,"N","N"
2484832,2091,1,2,19,1,"N","N"
2484839,2091,1,2,26,1,"N","N"
2485182,2092,1,2,4,1,"N","N"
2485189,2092,1,2,11,1,"N","N"
2485196,2092,1,2,18,1,"N","N"
2485203,2092,1,2,25,1,"N","N"
2485546,2093,1,2,2,1,"N","N"
2485553,2093,1,2,9,1,"N","N"
2485560,2093,1,2,16,1,"N","N"
2485567,2093,1,2,23,1,"N","N"
2485910,2094,1,2,1,1,"N","N"
2485917,2094,1,2,8,1,"N","N"
2485924,2094,1,2,15,1,"N","N"
2485931,2094,1,2,22,1,"N","N"
2486281,2095,1,2,7,1,"N","N"
2486288,2095,1,2,14,1,"N","N"
2486295,2095,1,2,21,1,"N","N"
2486302,2095,1,2,28,1,"N","N"
2486645,2096,1,2,6,1,"N","N"
2486652,2096,1,2,13,1,"N","N"
2486659,2096,1,2,20,1,"N","N"
2486666,2096,1,2,27,1,"N","N"
2487009,2097,1,2,4,1,"N","N"
2487016,2097,1,2,11,1,"N","N"
2487023,2097,1,2,18,1,"N","N"
2487030,2097,1,2,25,1,"N","N"
2487373,2098,1,2,3,1,"N","N"
2487380,2098,1,2,10,1,"N","N"
2487387,2098,1,2,17,1,"N","N"
2487394,2098,1,2,24,1,"N","N"
2487737,2099,1,2,2,1,"N","N"
2487744,2099,1,2,9,1,"N","N"
2487751,2099,1,2,16,1,"N","N"
2487758,2099,1,2,23,1,"N","N"
2415476,1901,1,4,1,1,"N","N"
2417667,1907,1,4,1,1,"N","N"
2421685,1918,1,4,1,1,"N","N"
2425703,1929,1,4,1,1,"N","N"
2427894,1935,1,4,1,1,"N","N"
2431912,1946,1,4,1,1,"N","N"
2435930,1957,1,4,1,1,"N","N"
2438121,1963,1,4,1,1,"N","N"
2442139,1974,1,4,1,1,"N","N"
2446157,1985,1,4,1,1,"N","N"
2448348,1991,1,4,1,1,"N","N"
2452366,2002,1,4,1,1,"N","N"
2456384,2013,1,4,1,1,"N","N"
2458575,2019,1,4,1,1,"N","N"
2462593,2030,1,4,1,1,"N","N"
2466611,2041,1,4,1,1,"N","N"
2468802,2047,1,4,1,1,"N","N"
2472820,2058,1,4,1,1,"N","N"
2476838,2069,1,4,1,1,"N","N"
2479029,2075,1,4,1,1,"N","N"
2483047,2086,1,4,1,1,"N","N"
2487065,2097,1,4,1,1,"N","N"
2415357,1900,1,12,3,4,"N","N"
2415364,1900,1,12,10,4,"N","N"
2415371,1900,1,12,17,4,"N","N"
2415378,1900,1,12,24,4,"N","N"
2415721,1901,1,12,2,4,"N","N"
2415728,1901,1,12,9,4,"N","N"
2415735,1901,1,12,16,4,"N","N"
2415742,1901,1,12,23,4,"N","N"
2415749,1901,1,12,30,4,"N","N"
2416085,1902,1,12,1,4,"N","N"
2416092,1902,1,12,8,4,"N","N"
2416099,1902,1,12,15,4,"N","N"
2416106,1902,1,12,22,4,"N","N"
2416113,1902,1,12,29,4,"N","N"
2416456,1903,1,12,7,4,"N","N"
2416463,1903,1,12,14,4,"N","N"
2416470,1903,1,12,21,4,"N","N"
2416477,1903,1,12,28,4,"N","N"
2416820,1904,1,12,5,4,"N","N"
2416827,1904,1,12,12,4,"N","N"
2416834,1904,1,12,19,4,"N","N"
2416841,1904,1,12,26,4,"N","N"
2417184,1905,1,12,4,4,"N","N"
2417191,1905,1,12,11,4,"N","N"
2417198,1905,1,12,18,4,"N","N"
2417205,1905,1,12,25,4,"N","N"
2417548,1906,1,12,3,4,"N","N"
2417555,1906,1,12,10,4,"N","N"
2417562,1906,1,12,17,4,"N","N"
2417569,1906,1,12,24,4,"N","N"
2417576,1906,1,12,31,4,"N","N"
2417912,1907,1,12,2,4,"N","N"
2417919,1907,1,12,9,4,"N","N"
2417926,1907,1,12,16,4,"N","N"
2417933,1907,1,12,23,4,"N","N"
2417940,1907,1,12,30,4,"N","N"
2418283,1908,1,12,7,4,"N","N"
2418290,1908,1,12,14,4,"N","N"
2418297,1908,1,12,21,4,"N","N"
2418304,1908,1,12,28,4,"N","N"
2418647,1909,1,12,6,4,"N","N"
2418654,1909,1,12,13,4,"N","N"
2418661,1909,1,12,20,4,"N","N"
2418668,1909,1,12,27,4,"N","N"
2419011,1910,1,12,5,4,"N","N"
2419018,1910,1,12,12,4,"N","N"
2419025,1910,1,12,19,4,"N","N"
2419375,1911,1,12,4,4,"N","N"
2419382,1911,1,12,11,4,"N","N"
2419389,1911,1,12,18,4,"N","N"
2419396,1911,1,12,25,4,"N","N"
2419739,1912,1,12,2,4,"N","N"
2419746,1912,1,12,9,4,"N","N"
2419753,1912,1,12,16,4,"N","N"
2419760,1912,1,12,23,4,"N","N"
2419767,1912,1,12,30,4,"N","N"
2420103,1913,1,12,1,4,"N","N"
2420110,1913,1,12,8,4,"N","N"
2420117,1913,1,12,15,4,"N","N"
2420124,1913,1,12,22,4,"N","N"
2420131,1913,1,12,29,4,"N","N"
2420474,1914,1,12,7,4,"N","N"
2420481,1914,1,12,14,4,"N","N"
2420488,1914,1,12,21,4,"N","N"
2420495,1914,1,12,28,4,"N","N"
2420838,1915,1,12,6,4,"N","N"
2420845,1915,1,12,13,4,"N","N"
2420852,1915,1,12,20,4,"N","N"
2420859,1915,1,12,27,4,"N","N"
2421202,1916,1,12,4,4,"N","N"
2421209,1916,1,12,11,4,"N","N"
2421216,1916,1,12,18,4,"N","N"
2421566,1917,1,12,3,4,"N","N"
2421573,1917,1,12,10,4,"N","N"
2421580,1917,1,12,17,4,"N","N"
2421587,1917,1,12,24,4,"N","N"
2421594,1917,1,12,31,4,"N","N"
2421930,1918,1,12,2,4,"N","N"
2421937,1918,1,12,9,4,"N","N"
2421944,1918,1,12,16,4,"N","N"
2421951,1918,1,12,23,4,"N","N"
2421958,1918,1,12,30,4,"N","N"
2422294,1919,1,12,1,4,"N","N"
2422301,1919,1,12,8,4,"N","N"
2422308,1919,1,12,15,4,"N","N"
2422315,1919,1,12,22,4,"N","N"
2422322,1919,1,12,29,4,"N","N"
2422665,1920,1,12,6,4,"N","N"
2422672,1920,1,12,13,4,"N","N"
2422679,1920,1,12,20,4,"N","N"
2422686,1920,1,12,27,4,"N","N"
2423029,1921,1,12,5,4,"N","N"
2423036,1921,1,12,12,4,"N","N"
2423043,1921,1,12,19,4,"N","N"
2423393,1922,1,12,4,4,"N","N"
2423400,1922,1,12,11,4,"N","N"
2423407,1922,1,12,18,4,"N","N"
2423414,1922,1,12,25,4,"N","N"
2423757,1923,1,12,3,4,"N","N"
2423764,1923,1,12,10,4,"N","N"
2423771,1923,1,12,17,4,"N","N"
2423778,1923,1,12,24,4,"N","N"
2423785,1923,1,12,31,4,"N","N"
2424121,1924,1,12,1,4,"N","N"
2424128,1924,1,12,8,4,"N","N"
2424135,1924,1,12,15,4,"N","N"
2424142,1924,1,12,22,4,"N","N"
2424149,1924,1,12,29,4,"N","N"
2424492,1925,1,12,7,4,"N","N"
2424499,1925,1,12,14,4,"N","N"
2424506,1925,1,12,21,4,"N","N"
2424513,1925,1,12,28,4,"N","N"
2424856,1926,1,12,6,4,"N","N"
2424863,1926,1,12,13,4,"N","N"
2424870,1926,1,12,20,4,"N","N"
2424877,1926,1,12,27,4,"N","N"
2425220,1927,1,12,5,4,"N","N"
2425227,1927,1,12,12,4,"N","N"
2425234,1927,1,12,19,4,"N","N"
2425584,1928,1,12,3,4,"N","N"
2425591,1928,1,12,10,4,"N","N"
2425598,1928,1,12,17,4,"N","N"
2425605,1928,1,12,24,4,"N","N"
2425948,1929,1,12,2,4,"N","N"
2425955,1929,1,12,9,4,"N","N"
2425962,1929,1,12,16,4,"N","N"
2425969,1929,1,12,23,4,"N","N"
2425976,1929,1,12,30,4,"N","N"
2426312,1930,1,12,1,4,"N","N"
2426319,1930,1,12,8,4,"N","N"
2426326,1930,1,12,15,4,"N","N"
2426333,1930,1,12,22,4,"N","N"
2426340,1930,1,12,29,4,"N","N"
2426683,1931,1,12,7,4,"N","N"
2426690,1931,1,12,14,4,"N","N"
2426697,1931,1,12,21,4,"N","N"
2426704,1931,1,12,28,4,"N","N"
2427047,1932,1,12,5,4,"N","N"
2427054,1932,1,12,12,4,"N","N"
2427061,1932,1,12,19,4,"N","N"
2427068,1932,1,12,26,4,"N","N"
2427411,1933,1,12,4,4,"N","N"
2427418,1933,1,12,11,4,"N","N"
2427425,1933,1,12,18,4,"N","N"
2427432,1933,1,12,25,4,"N","N"
2427775,1934,1,12,3,4,"N","N"
2427782,1934,1,12,10,4,"N","N"
2427789,1934,1,12,17,4,"N","N"
2427796,1934,1,12,24,4,"N","N"
2427803,1934,1,12,31,4,"N","N"
2428139,1935,1,12,2,4,"N","N"
2428146,1935,1,12,9,4,"N","N"
2428153,1935,1,12,16,4,"N","N"
2428160,1935,1,12,23,4,"N","N"
2428167,1935,1,12,30,4,"N","N"
2428510,1936,1,12,7,4,"N","N"
2428517,1936,1,12,14,4,"N","N"
2428524,1936,1,12,21,4,"N","N"
2428531,1936,1,12,28,4,"N","N"
2428874,1937,1,12,6,4,"N","N"
2428881,1937,1,12,13,4,"N","N"
2428888,1937,1,12,20,4,"N","N"
2428895,1937,1,12,27,4,"N","N"
2429238,1938,1,12,5,4,"N","N"
2429245,1938,1,12,12,4,"N","N"
2429252,1938,1,12,19,4,"N","N"
2429602,1939,1,12,4,4,"N","N"
2429609,1939,1,12,11,4,"N","N"
2429616,1939,1,12,18,4,"N","N"
2429623,1939,1,12,25,4,"N","N"
2429966,1940,1,12,2,4,"N","N"
2429973,1940,1,12,9,4,"N","N"
2429980,1940,1,12,16,4,"N","N"
2429987,1940,1,12,23,4,"N","N"
2429994,1940,1,12,30,4,"N","N"
2430330,1941,1,12,1,4,"N","N"
2430337,1941,1,12,8,4,"N","N"
2430344,1941,1,12,15,4,"N","N"
2430351,1941,1,12,22,4,"N","N"
2430358,1941,1,12,29,4,"N","N"
2430701,1942,1,12,7,4,"N","N"
2430708,1942,1,12,14,4,"N","N"
2430715,1942,1,12,21,4,"N","N"
2430722,1942,1,12,28,4,"N","N"
2431065,1943,1,12,6,4,"N","N"
2431072,1943,1,12,13,4,"N","N"
2431079,1943,1,12,20,4,"N","N"
2431086,1943,1,12,27,4,"N","N"
2431429,1944,1,12,4,4,"N","N"
2431436,1944,1,12,11,4,"N","N"
2431443,1944,1,12,18,4,"N","N"
2431793,1945,1,12,3,4,"N","N"
2431800,1945,1,12,10,4,"N","N"
2431807,1945,1,12,17,4,"N","N"
2431814,1945,1,12,24,4,"N","N"
2431821,1945,1,12,31,4,"N","N"
2432157,1946,1,12,2,4,"N","N"
2432164,1946,1,12,9,4,"N","N"
2432171,1946,1,12,16,4,"N","N"
2432178,1946,1,12,23,4,"N","N"
2432185,1946,1,12,30,4,"N","N"
2432521,1947,1,12,1,4,"N","N"
2432528,1947,1,12,8,4,"N","N"
2432535,1947,1,12,15,4,"N","N"
2432542,1947,1,12,22,4,"N","N"
2432549,1947,1,12,29,4,"N","N"
2432892,1948,1,12,6,4,"N","N"
2432899,1948,1,12,13,4,"N","N"
2432906,1948,1,12,20,4,"N","N"
2432913,1948,1,12,27,4,"N","N"
2433256,1949,1,12,5,4,"N","N"
2433263,1949,1,12,12,4,"N","N"
2433270,1949,1,12,19,4,"N","N"
2433620,1950,1,12,4,4,"N","N"
2433627,1950,1,12,11,4,"N","N"
2433634,1950,1,12,18,4,"N","N"
2433641,1950,1,12,25,4,"N","N"
2433984,1951,1,12,3,4,"N","N"
2433991,1951,1,12,10,4,"N","N"
2433998,1951,1,12,17,4,"N","N"
2434005,1951,1,12,24,4,"N","N"
2434012,1951,1,12,31,4,"N","N"
2434348,1952,1,12,1,4,"N","N"
2434355,1952,1,12,8,4,"N","N"
2434362,1952,1,12,15,4,"N","N"
2434369,1952,1,12,22,4,"N","N"
2434376,1952,1,12,29,4,"N","N"
2434719,1953,1,12,7,4,"N","N"
2434726,1953,1,12,14,4,"N","N"
2434733,1953,1,12,21,4,"N","N"
2434740,1953,1,12,28,4,"N","N"
2435083,1954,1,12,6,4,"N","N"
2435090,1954,1,12,13,4,"N","N"
2435097,1954,1,12,20,4,"N","N"
2435104,1954,1,12,27,4,"N","N"
2435447,1955,1,12,5,4,"N","N"
2435454,1955,1,12,12,4,"N","N"
2435461,1955,1,12,19,4,"N","N"
2435811,1956,1,12,3,4,"N","N"
2435818,1956,1,12,10,4,"N","N"
2435825,1956,1,12,17,4,"N","N"
2435832,1956,1,12,24,4,"N","N"
2436175,1957,1,12,2,4,"N","N"
2436182,1957,1,12,9,4,"N","N"
2436189,1957,1,12,16,4,"N","N"
2436196,1957,1,12,23,4,"N","N"
2436203,1957,1,12,30,4,"N","N"
2436539,1958,1,12,1,4,"N","N"
2436546,1958,1,12,8,4,"N","N"
2436553,1958,1,12,15,4,"N","N"
2436560,1958,1,12,22,4,"N","N"
2436567,1958,1,12,29,4,"N","N"
2436910,1959,1,12,7,4,"N","N"
2436917,1959,1,12,14,4,"N","N"
2436924,1959,1,12,21,4,"N","N"
2436931,1959,1,12,28,4,"N","N"
2437274,1960,1,12,5,4,"N","N"
2437281,1960,1,12,12,4,"N","N"
2437288,1960,1,12,19,4,"N","N"
2437295,1960,1,12,26,4,"N","N"
2437638,1961,1,12,4,4,"N","N"
2437645,1961,1,12,11,4,"N","N"
2437652,1961,1,12,18,4,"N","N"
2437659,1961,1,12,25,4,"N","N"
2438002,1962,1,12,3,4,"N","N"
2438009,1962,1,12,10,4,"N","N"
2438016,1962,1,12,17,4,"N","N"
2438023,1962,1,12,24,4,"N","N"
2438030,1962,1,12,31,4,"N","N"
2438366,1963,1,12,2,4,"N","N"
2438373,1963,1,12,9,4,"N","N"
2438380,1963,1,12,16,4,"N","N"
2438387,1963,1,12,23,4,"N","N"
2438394,1963,1,12,30,4,"N","N"
2438737,1964,1,12,7,4,"N","N"
2438744,1964,1,12,14,4,"N","N"
2438751,1964,1,12,21,4,"N","N"
2438758,1964,1,12,28,4,"N","N"
2439101,1965,1,12,6,4,"N","N"
2439108,1965,1,12,13,4,"N","N"
2439115,1965,1,12,20,4,"N","N"
2439122,1965,1,12,27,4,"N","N"
2439465,1966,1,12,5,4,"N","N"
2439472,1966,1,12,12,4,"N","N"
2439479,1966,1,12,19,4,"N","N"
2439829,1967,1,12,4,4,"N","N"
2439836,1967,1,12,11,4,"N","N"
2439843,1967,1,12,18,4,"N","N"
2439850,1967,1,12,25,4,"N","N"
2440193,1968,1,12,2,4,"N","N"
2440200,1968,1,12,9,4,"N","N"
2440207,1968,1,12,16,4,"N","N"
2440214,1968,1,12,23,4,"N","N"
2440221,1968,1,12,30,4,"N","N"
2440557,1969,1,12,1,4,"N","N"
2440564,1969,1,12,8,4,"N","N"
2440571,1969,1,12,15,4,"N","N"
2440578,1969,1,12,22,4,"N","N"
2440585,1969,1,12,29,4,"N","N"
2440928,1970,1,12,7,4,"N","N"
2440935,1970,1,12,14,4,"N","N"
2440942,1970,1,12,21,4,"N","N"
2440949,1970,1,12,28,4,"N","N"
2441292,1971,1,12,6,4,"N","N"
2441299,1971,1,12,13,4,"N","N"
2441306,1971,1,12,20,4,"N","N"
2441313,1971,1,12,27,4,"N","N"
2441656,1972,1,12,4,4,"N","N"
2441663,1972,1,12,11,4,"N","N"
2441670,1972,1,12,18,4,"N","N"
2442020,1973,1,12,3,4,"N","N"
2442027,1973,1,12,10,4,"N","N"
2442034,1973,1,12,17,4,"N","N"
2442041,1973,1,12,24,4,"N","N"
2442048,1973,1,12,31,4,"N","N"
2442384,1974,1,12,2,4,"N","N"
2442391,1974,1,12,9,4,"N","N"
2442398,1974,1,12,16,4,"N","N"
2442405,1974,1,12,23,4,"N","N"
2442412,1974,1,12,30,4,"N","N"
2442748,1975,1,12,1,4,"N","N"
2442755,1975,1,12,8,4,"N","N"
2442762,1975,1,12,15,4,"N","N"
2442769,1975,1,12,22,4,"N","N"
2442776,1975,1,12,29,4,"N","N"
2443119,1976,1,12,6,4,"N","N"
2443126,1976,1,12,13,4,"N","N"
2443133,1976,1,12,20,4,"N","N"
2443140,1976,1,12,27,4,"N","N"
2443483,1977,1,12,5,4,"N","N"
2443490,1977,1,12,12,4,"N","N"
2443497,1977,1,12,19,4,"N","N"
2443847,1978,1,12,4,4,"N","N"
2443854,1978,1,12,11,4,"N","N"
2443861,1978,1,12,18,4,"N","N"
2443868,1978,1,12,25,4,"N","N"
2444211,1979,1,12,3,4,"N","N"
2444218,1979,1,12,10,4,"N","N"
2444225,1979,1,12,17,4,"N","N"
2444232,1979,1,12,24,4,"N","N"
2444239,1979,1,12,31,4,"N","N"
2444575,1980,1,12,1,4,"N","N"
2444582,1980,1,12,8,4,"N","N"
2444589,1980,1,12,15,4,"N","N"
2444596,1980,1,12,22,4,"N","N"
2444603,1980,1,12,29,4,"N","N"
2444946,1981,1,12,7,4,"N","N"
2444953,1981,1,12,14,4,"N","N"
2444960,1981,1,12,21,4,"N","N"
2444967,1981,1,12,28,4,"N","N"
2445310,1982,1,12,6,4,"N","N"
2445317,1982,1,12,13,4,"N","N"
2445324,1982,1,12,20,4,"N","N"
2445331,1982,1,12,27,4,"N","N"
2445674,1983,1,12,5,4,"N","N"
2445681,1983,1,12,12,4,"N","N"
2445688,1983,1,12,19,4,"N","N"
2446038,1984,1,12,3,4,"N","N"
2446045,1984,1,12,10,4,"N","N"
2446052,1984,1,12,17,4,"N","N"
2446059,1984,1,12,24,4,"N","N"
2446402,1985,1,12,2,4,"N","N"
2446409,1985,1,12,9,4,"N","N"
2446416,1985,1,12,16,4,"N","N"
2446423,1985,1,12,23,4,"N","N"
2446430,1985,1,12,30,4,"N","N"
2446766,1986,1,12,1,4,"N","N"
2446773,1986,1,12,8,4,"N","N"
2446780,1986,1,12,15,4,"N","N"
2446787,1986,1,12,22,4,"N","N"
2446794,1986,1,12,29,4,"N","N"
2447137,1987,1,12,7,4,"N","N"
2447144,1987,1,12,14,4,"N","N"
2447151,1987,1,12,21,4,"N","N"
2447158,1987,1,12,28,4,"N","N"
2447501,1988,1,12,5,4,"N","N"
2447508,1988,1,12,12,4,"N","N"
2447515,1988,1,12,19,4,"N","N"
2447522,1988,1,12,26,4,"N","N"
2447865,1989,1,12,4,4,"N","N"
2447872,1989,1,12,11,4,"N","N"
2447879,1989,1,12,18,4,"N","N"
2447886,1989,1,12,25,4,"N","N"
2448229,1990,1,12,3,4,"N","N"
2448236,1990,1,12,10,4,"N","N"
2448243,1990,1,12,17,4,"N","N"
2448250,1990,1,12,24,4,"N","N"
2448257,1990,1,12,31,4,"N","N"
2448593,1991,1,12,2,4,"N","N"
2448600,1991,1,12,9,4,"N","N"
2448607,1991,1,12,16,4,"N","N"
2448614,1991,1,12,23,4,"N","N"
2448621,1991,1,12,30,4,"N","N"
2448964,1992,1,12,7,4,"N","N"
2448971,1992,1,12,14,4,"N","N"
2448978,1992,1,12,21,4,"N","N"
2448985,1992,1,12,28,4,"N","N"
2449328,1993,1,12,6,4,"N","N"
2449335,1993,1,12,13,4,"N","N"
2449342,1993,1,12,20,4,"N","N"
2449349,1993,1,12,27,4,"N","N"
2449692,1994,1,12,5,4,"N","N"
2449699,1994,1,12,12,4,"N","N"
2449706,1994,1,12,19,4,"N","N"
2450056,1995,1,12,4,4,"N","N"
2450063,1995,1,12,11,4,"N","N"
2450070,1995,1,12,18,4,"N","N"
2450077,1995,1,12,25,4,"N","N"
2450420,1996,1,12,2,4,"N","N"
2450427,1996,1,12,9,4,"N","N"
2450434,1996,1,12,16,4,"N","N"
2450441,1996,1,12,23,4,"N","N"
2450448,1996,1,12,30,4,"N","N"
2450784,1997,1,12,1,4,"N","N"
2450791,1997,1,12,8,4,"N","N"
2450798,1997,1,12,15,4,"N","N"
2450805,1997,1,12,22,4,"N","N"
2450812,1997,1,12,29,4,"N","N"
2451155,1998,1,12,7,4,"N","N"
2451162,1998,1,12,14,4,"N","N"
2451169,1998,1,12,21,4,"N","N"
2451176,1998,1,12,28,4,"N","N"
2451519,1999,1,12,6,4,"N","N"
2451526,1999,1,12,13,4,"N","N"
2451533,1999,1,12,20,4,"N","N"
2451540,1999,1,12,27,4,"N","N"
2451883,2000,1,12,4,4,"N","N"
2451890,2000,1,12,11,4,"N","N"
2451897,2000,1,12,18,4,"N","N"
2452247,2001,1,12,3,4,"N","N"
2452254,2001,1,12,10,4,"N","N"
2452261,2001,1,12,17,4,"N","N"
2452268,2001,1,12,24,4,"N","N"
2452275,2001,1,12,31,4,"N","N"
2452611,2002,1,12,2,4,"N","N"
2452618,2002,1,12,9,4,"N","N"
2452625,2002,1,12,16,4,"N","N"
2452632,2002,1,12,23,4,"N","N"
2452639,2002,1,12,30,4,"N","N"
2452975,2003,1,12,1,4,"N","N"
2452982,2003,1,12,8,4,"N","N"
2452989,2003,1,12,15,4,"N","N"
2452996,2003,1,12,22,4,"N","N"
2453003,2003,1,12,29,4,"N","N"
2453346,2004,1,12,6,4,"N","N"
2453353,2004,1,12,13,4,"N","N"
2453360,2004,1,12,20,4,"N","N"
2453367,2004,1,12,27,4,"N","N"
2453710,2005,1,12,5,4,"N","N"
2453717,2005,1,12,12,4,"N","N"
2453724,2005,1,12,19,4,"N","N"
2454074,2006,1,12,4,4,"N","N"
2454081,2006,1,12,11,4,"N","N"
2454088,2006,1,12,18,4,"N","N"
2454095,2006,1,12,25,4,"N","N"
2454438,2007,1,12,3,4,"N","N"
2454445,2007,1,12,10,4,"N","N"
2454452,2007,1,12,17,4,"N","N"
2454459,2007,1,12,24,4,"N","N"
2454466,2007,1,12,31,4,"N","N"
2454802,2008,1,12,1,4,"N","N"
2454809,2008,1,12,8,4,"N","N"
2454816,2008,1,12,15,4,"N","N"
2454823,2008,1,12,22,4,"N","N"
2454830,2008,1,12,29,4,"N","N"
2455173,2009,1,12,7,4,"N","N"
2455180,2009,1,12,14,4,"N","N"
2455187,2009,1,12,21,4,"N","N"
2455194,2009,1,12,28,4,"N","N"
2455537,2010,1,12,6,4,"N","N"
2455544,2010,1,12,13,4,"N","N"
2455551,2010,1,12,20,4,"N","N"
2455558,2010,1,12,27,4,"N","N"
2455901,2011,1,12,5,4,"N","N"
2455908,2011,1,12,12,4,"N","N"
2455915,2011,1,12,19,4,"N","N"
2456265,2012,1,12,3,4,"N","N"
2456272,2012,1,12,10,4,"N","N"
2456279,2012,1,12,17,4,"N","N"
2456286,2012,1,12,24,4,"N","N"
2456629,2013,1,12,2,4,"N","N"
2456636,2013,1,12,9,4,"N","N"
2456643,2013,1,12,16,4,"N","N"
2456650,2013,1,12,23,4,"N","N"
2456657,2013,1,12,30,4,"N","N"
2456993,2014,1,12,1,4,"N","N"
2457000,2014,1,12,8,4,"N","N"
2457007,2014,1,12,15,4,"N","N"
2457014,2014,1,12,22,4,"N","N"
2457021,2014,1,12,29,4,"N","N"
2457364,2015,1,12,7,4,"N","N"
2457371,2015,1,12,14,4,"N","N"
2457378,2015,1,12,21,4,"N","N"
2457385,2015,1,12,28,4,"N","N"
2457728,2016,1,12,5,4,"N","N"
2457735,2016,1,12,12,4,"N","N"
2457742,2016,1,12,19,4,"N","N"
2457749,2016,1,12,26,4,"N","N"
2458092,2017,1,12,4,4,"N","N"
2458099,2017,1,12,11,4,"N","N"
2458106,2017,1,12,18,4,"N","N"
2458113,2017,1,12,25,4,"N","N"
2458456,2018,1,12,3,4,"N","N"
2458463,2018,1,12,10,4,"N","N"
2458470,2018,1,12,17,4,"N","N"
2458477,2018,1,12,24,4,"N","N"
2458484,2018,1,12,31,4,"N","N"
2458820,2019,1,12,2,4,"N","N"
2458827,2019,1,12,9,4,"N","N"
2458834,2019,1,12,16,4,"N","N"
2458841,2019,1,12,23,4,"N","N"
2458848,2019,1,12,30,4,"N","N"
2459191,2020,1,12,7,4,"N","N"
2459198,2020,1,12,14,4,"N","N"
2459205,2020,1,12,21,4,"N","N"
2459212,2020,1,12,28,4,"N","N"
2459555,2021,1,12,6,4,"N","N"
2459562,2021,1,12,13,4,"N","N"
2459569,2021,1,12,20,4,"N","N"
2459576,2021,1,12,27,4,"N","N"
2459919,2022,1,12,5,4,"N","N"
2459926,2022,1,12,12,4,"N","N"
2459933,2022,1,12,19,4,"N","N"
2460283,2023,1,12,4,4,"N","N"
2460290,2023,1,12,11,4,"N","N"
2460297,2023,1,12,18,4,"N","N"
2460304,2023,1,12,25,4,"N","N"
2460647,2024,1,12,2,4,"N","N"
2460654,2024,1,12,9,4,"N","N"
2460661,2024,1,12,16,4,"N","N"
2460668,2024,1,12,23,4,"N","N"
2460675,2024,1,12,30,4,"N","N"
2461011,2025,1,12,1,4,"N","N"
2461018,2025,1,12,8,4,"N","N"
2461025,2025,1,12,15,4,"N","N"
2461032,2025,1,12,22,4,"N","N"
2461039,2025,1,12,29,4,"N","N"
2461382,2026,1,12,7,4,"N","N"
2461389,2026,1,12,14,4,"N","N"
2461396,2026,1,12,21,4,"N","N"
2461403,2026,1,12,28,4,"N","N"
2461746,2027,1,12,6,4,"N","N"
2461753,2027,1,12,13,4,"N","N"
2461760,2027,1,12,20,4,"N","N"
2461767,2027,1,12,27,4,"N","N"
2462110,2028,1,12,4,4,"N","N"
2462117,2028,1,12,11,4,"N","N"
2462124,2028,1,12,18,4,"N","N"
2462474,2029,1,12,3,4,"N","N"
2462481,2029,1,12,10,4,"N","N"
2462488,2029,1,12,17,4,"N","N"
2462495,2029,1,12,24,4,"N","N"
2462502,2029,1,12,31,4,"N","N"
2462838,2030,1,12,2,4,"N","N"
2462845,2030,1,12,9,4,"N","N"
2462852,2030,1,12,16,4,"N","N"
2462859,2030,1,12,23,4,"N","N"
2462866,2030,1,12,30,4,"N","N"
2463202,2031,1,12,1,4,"N","N"
2463209,2031,1,12,8,4,"N","N"
2463216,2031,1,12,15,4,"N","N"
2463223,2031,1,12,22,4,"N","N"
2463230,2031,1,12,29,4,"N","N"
2463573,2032,1,12,6,4,"N","N"
2463580,2032,1,12,13,4,"N","N"
2463587,2032,1,12,20,4,"N","N"
2463594,2032,1,12,27,4,"N","N"
2463937,2033,1,12,5,4,"N","N"
2463944,2033,1,12,12,4,"N","N"
2463951,2033,1,12,19,4,"N","N"
2464301,2034,1,12,4,4,"N","N"
2464308,2034,1,12,11,4,"N","N"
2464315,2034,1,12,18,4,"N","N"
2464322,2034,1,12,25,4,"N","N"
2464665,2035,1,12,3,4,"N","N"
2464672,2035,1,12,10,4,"N","N"
2464679,2035,1,12,17,4,"N","N"
2464686,2035,1,12,24,4,"N","N"
2464693,2035,1,12,31,4,"N","N"
2465029,2036,1,12,1,4,"N","N"
2465036,2036,1,12,8,4,"N","N"
2465043,2036,1,12,15,4,"N","N"
2465050,2036,1,12,22,4,"N","N"
