sr_returned_date_sk,sr_item_sk,sr_customer_sk,sr_store_sk,sr_return_quantity,sr_return_amt
2452565,1689,6951,1,33,3142.59
2451399,1382,8524,1,33,3065.04
2452489,498,3530,1,33,3359.07
2451708,137,1316,1,33,1389.63
2451748,985,1847,1,33,76.56
2451370,142,5587,1,33,73.26
2451147,409,6550,1,33,45.21
2452583,295,4732,1,33,2317.59
2451053,1334,7614,1,33,2455.2
2452631,867,5537,1,33,767.91
2451776,1520,4214,1,33,1776.39
2452328,245,3279,1,33,1580.04
2452047,469,2778,1,33,2625.48
2452305,1257,1371,1,33,1236.84
2451853,1421,7692,1,33,4300.89
2451571,874,8568,1,33,66.33
2452646,246,6165,1,33,2229.81
2452630,343,313,1,33,431.97
2451480,358,4515,1,33,1216.38
2452552,1179,1696,1,33,1325.94
2452088,1131,80,1,33,2129.82
2451622,1295,3045,1,33,781.77
2452606,1147,7994,1,33,1811.7
2451801,1052,5384,1,33,338.25
2452774,369,321,1,33,439.56
2451204,1210,7427,1,33,208.23
2452242,781,278,1,33,717.09
2451110,1723,9637,1,33,1171.17
2452173,939,4888,1,33,2067.78
2451110,1412,967,1,33,1020.69
2451219,1681,4933,1,33,47.19
2451717,1759,2348,1,33,1010.13
2451988,1253,4341,1,33,2246.31
2451097,1102,5564,1,33,2692.8
2451510,1372,8216,1,33,703.89
2451999,1544,4344,1,34,75.82
2452639,528,43,1,34,129.2
2452360,1545,8345,1,34,1761.88
2451951,901,9441,1,34,228.48
2452411,1380,2235,1,34,826.88
2451972,1603,3889,1,34,726.92
2452703,967,2004,1,34,714.34
2452642,189,3232,1,34,64.94
2452085,737,2751,1,34,249.22
2451141,118,767,1,34,611.66
2451927,1466,3981,1,34,872.44
2451511,1339,4705,1,34,1912.5
2451851,8,5847,1,34,49.64
2451861,1141,6464,1,34,1351.16
2452488,1290,1736,1,34,2692.46
2450988,1387,3898,1,34,1231.48
2451556,970,7843,1,34,1510.62
2451785,263,5778,1,34,1933.58
2452680,1747,1476,1,34,4681.46
2452336,1721,9910,1,34,1307.64
2451648,992,5330,1,34,687.14
2452477,1531,8108,1,34,2278
2451126,1772,6447,1,34,1217.54
2451537,1106,2360,1,34,823.82
2451334,1598,3084,1,34,168.64
2451006,283,3069,1,34,399.84
2451917,200,9136,1,34,196.86
2452595,1548,7059,1,34,1297.44
2451287,913,2472,1,34,2745.16
2452502,1452,4737,1,34,124.44
2451160,926,6993,1,34,3153.84
2452553,1614,4306,1,34,1434.12
2451281,748,5935,1,34,600.78
2452176,941,8326,1,34,297.84
2451972,1613,1681,1,34,2528.24
2452488,1416,9725,1,34,1265.82
2451413,7,3882,1,34,718.76
2451467,883,7536,1,34,1192.72
2450992,226,5047,1,34,303.62
2451976,871,9042,1,34,704.14
2451705,1610,872,1,34,2100.18
2451247,890,2061,1,34,359.38
2451562,517,3234,1,34,2403.46
2452098,1377,5192,1,34,839.46
2452463,1761,9503,1,34,1382.44
2452554,1641,6314,1,34,1077.12
2451607,1604,1935,1,34,1707.82
2452648,345,7569,1,34,1302.2
2452275,817,1341,1,34,383.18
2451648,1531,7192,1,34,438.6
2451180,1111,689,1,34,1877.82
2451637,551,9402,1,34,2949.84
2451940,806,4476,1,34,210.12
2451442,535,2404,1,34,3211.64
2451467,200,655,1,34,434.86
2451574,913,9333,1,34,559.64
2451145,752,6081,1,34,1570.46
2452196,1695,1201,1,34,2990.3
2451173,1658,5692,1,34,3825
2452564,966,6718,1,34,4767.14
2451973,1025,5018,1,34,2976.7
2451777,614,2347,1,34,81.26
2452316,571,611,1,34,755.14
2452749,222,8167,1,34,249.56
2451655,554,2010,1,34,3180.7
2451440,337,5916,1,34,1536.46
2452298,1677,9603,1,34,771.46
2452627,553,2323,1,34,0
2452342,865,8261,1,34,1058.42
2452018,1481,7847,1,34,32.3
2452290,717,4481,1,34,466.14
2451385,1634,2936,1,34,5.78
2451195,364,1862,1,34,2653.36
2451931,671,9491,1,34,1662.94
2451897,223,9689,1,34,0
2451205,580,948,1,34,2399.04
2451197,566,3902,1,34,34
2452462,1357,2124,1,34,100.3
2451300,1598,2529,1,34,61.2
2451748,494,3818,1,34,487.9
2452632,1183,6206,1,34,2357.22
2451247,724,5277,1,34,2201.84
2451588,1652,4429,1,34,761.26
2451059,716,7607,1,34,605.54
2452039,1039,2837,1,34,852.38
2451707,1187,7865,1,34,407.32
2452265,1267,7805,1,34,3026.68
2451267,511,5124,1,34,967.98
2451173,1330,5399,1,34,1265.14
2452338,543,604,1,34,647.36
2451225,1018,2350,1,34,1961.8
2451242,812,3264,1,34,0.34
2451079,1160,935,1,34,927.52
2452275,921,2695,1,34,293.42
2452023,653,9593,1,34,39.1
2451643,1382,2742,1,34,1035.64
2452470,606,211,1,34,226.78
2451374,218,6163,1,34,424.66
2451536,1358,934,1,34,472.94
2451197,1364,3659,1,34,439.28
2452758,942,7892,1,34,368.22
2451436,170,8988,1,34,150.96
2452238,1749,1441,1,34,284.58
2451132,1364,3403,1,34,2967.52
2451888,914,4109,1,34,133.28
2451828,1298,4670,1,34,1920.32
2452657,1554,91,1,34,1004.02
2452232,957,8680,1,34,387.6
2452668,1665,3442,1,34,465.12
,319,4050,1,34,10.88
2452612,309,5786,1,34,958.8
2450887,946,8804,1,34,1142.4
2451728,965,8691,1,34,2154.58
2452552,630,2312,1,34,280.5
2451558,778,9300,1,34,115.94
2451207,511,7083,1,34,841.84
2451704,1303,2544,1,34,93.16
2451855,1391,5945,1,34,196.52
2452633,205,1265,1,34,993.14
2451439,208,5356,1,34,430.44
2452647,150,2508,1,34,959.14
2452392,360,7601,1,34,120.7
2452435,1215,2967,1,34,1066.58
2451688,194,1746,1,34,1165.86
2452303,747,806,1,34,2129.42
2451391,1784,3640,1,34,759.9
2452435,151,462,1,34,1010.48
2452075,513,3226,1,34,58.48
2451450,85,6685,1,34,2907
2452497,1524,2316,1,34,3561.5
2451545,1237,4821,1,34,1231.48
2452132,1549,685,1,34,3248.36
2452630,1579,5544,1,34,2853.28
2452609,1539,1031,1,34,505.24
2451179,314,6138,1,34,2127.72
2452599,594,4656,1,34,2320.5
2452249,971,4652,1,34,2730.2
2452351,39,439,1,34,542.98
2451486,871,6697,1,34,293.76
2451434,835,5189,1,34,3873.96
2451640,458,5544,1,34,99.96
2451503,1789,3003,1,34,542.64
2450979,259,9014,1,34,669.12
2451568,376,9324,1,34,791.52
2452268,1547,180,1,34,4652.22
2451610,403,6123,1,34,98.26
2451649,394,2853,1,34,79.56
2452398,1609,421,1,34,2351.78
2451680,1669,3047,1,34,1150.56
2452299,245,8027,1,34,718.08
2451244,824,7026,1,34,750.38
2452271,1473,4923,1,34,1159.4
2452338,665,3966,1,34,186.32
2451108,343,5467,1,34,185.64
2452729,975,4646,1,34,320.96
2451753,1559,8015,1,34,0
2452149,1039,551,1,34,298.52
2451111,529,9127,1,34,736.1
2451568,887,7643,1,34,1434.12
2451590,1058,8276,1,34,45.56
2451990,1226,1107,1,34,585.82
2452786,1320,1412,1,34,66.64
2451620,1357,8920,1,34,1658.52
2451520,121,6550,1,34,437.92
2452237,1633,6428,1,34,428.4
2451773,929,5278,1,34,434.52
2452224,1619,425,1,34,2240.26
2452364,901,2814,1,34,743.92
2451260,274,884,1,34,462.06
2451670,5,2397,1,34,3112.7
2452735,433,1479,1,34,916.3
2451194,62,8111,1,34,172.72
2452386,987,3116,1,34,310.76
2452007,963,1699,1,34,3581.22
2452285,267,7437,1,34,464.1
2451163,322,5199,1,34,1629.62
2452608,549,3228,1,34,1850.62
2451489,1204,4594,1,34,160.82
2452697,1674,1307,1,34,2881.5
2451481,1231,3208,1,34,1568.08
2451481,1646,2852,1,34,1530.68
2451825,1369,1679,1,34,254.32
2450902,1586,1494,1,34,243.78
2451744,386,8612,1,34,1525.24
2452632,162,4958,1,34,3555.04
2451635,1262,1479,1,34,217.94
2452290,1573,2329,1,34,59.84
2451657,56,464,1,34,988.38
2451353,973,1643,1,34,1664.98
2451489,1486,5429,1,34,2810.1
2452290,1613,9221,1,34,613.7
2452440,1095,9805,1,34,153.34
2451562,766,6427,1,34,37.06
2451700,665,1724,1,34,31.96
2451731,961,5692,1,34,2801.6
2452320,389,6050,1,34,469.54
2452702,930,4956,1,34,1128.8
2452642,1003,5296,1,34,2427.26
2452693,571,1059,1,34,1265.14
2451545,1624,5521,1,34,921.74
2451549,181,5093,1,34,2399.38
2451680,164,3936,1,34,51
2451137,409,7993,1,34,1825.46
2452208,323,5721,1,34,271.32
2451589,1196,5536,1,34,1603.1
2451694,1403,5758,1,34,3852.54
2452554,985,2262,1,34,181.22
2451155,181,4520,1,34,1865.92
2452304,1423,4174,1,34,47.26
2451446,1663,2119,1,34,52.7
2451053,889,8646,1,34,963.22
2451566,956,5768,1,34,1093.78
2451401,1153,6335,1,34,627.64
2452644,1398,2057,1,34,2671.72
2451126,818,8795,1,34,1766.98
2451656,994,4223,1,34,794.58
2451924,1493,9963,1,34,470.9
2451085,980,7881,1,34,1295.74
2451010,248,2756,1,34,2171.92
2452088,129,7605,1,34,0.68
2451538,1574,5232,1,34,1295.4
2452429,1293,3891,1,34,831.98
2451725,697,5076,1,34,1125.74
2451619,1499,5522,1,34,606.22
2451536,1016,3083,1,34,675.92
2451606,563,24,1,34,650.76
2452569,309,5645,1,34,59.84
2451634,874,9568,1,34,62.56
2451928,1358,6502,1,34,4601.56
2452244,1667,7997,1,34,1846.54
2452753,1111,7936,1,34,3799.84
2452221,635,6364,1,34,1104.32
2451553,1153,2527,1,34,4306.78
2451551,223,9982,1,34,904.74
2451573,290,8438,1,34,1447.04
2451901,278,2790,1,34,3681.18
2452175,813,9275,1,34,1729.92
2451841,353,2171,1,34,2737.34
2452772,396,877,1,34,1686.74
2452003,524,6884,1,34,339.66
2451005,1066,656,1,34,944.86
2452219,1213,132,1,34,57.12
2451672,806,5258,1,34,998.92
2451995,512,9262,1,34,587.18
2451197,1052,2047,1,34,2663.22
2451672,821,119,1,34,923.44
2451888,1064,4507,1,34,301.58
2452180,79,74,1,34,740.86
2451391,710,1600,1,34,349.52
2452774,1536,122,1,34,1200.2
2451685,775,3303,1,34,261.8
2451674,1334,4218,1,34,2857.7
2452710,831,7528,1,34,2240.26
2451875,37,5904,1,34,1995.12
2451221,724,2745,1,34,280.5
2451872,161,5592,1,34,2203.88
2451872,1271,3424,1,34,485.86
2452649,1461,8783,1,34,2154.58
2452090,413,5749,1,34,208.76
2452637,402,735,1,34,207.74
2451507,1268,1030,1,34,830.96
2451462,1639,8524,1,34,2346.68
2452229,389,5086,1,34,2522.46
2451615,220,621,1,34,4103.46
2451905,979,6446,1,34,653.82
2451752,62,7784,1,34,1126.42
2452648,525,4777,1,34,868.36
2451434,385,9076,1,34,122.06
2451605,98,7478,1,34,1072.02
2452354,69,2266,1,34,69.36
2451181,1772,489,1,34,258.74
2451539,1393,5472,1,34,2576.86
2450992,961,4843,1,34,676.94
2452240,279,8099,1,34,659.6
2452310,1227,8223,1,34,1940.38
2451873,374,1453,1,34,2474.86
2451981,853,1695,1,34,425.34
2451503,664,2990,1,34,1201.56
2451007,757,1510,1,34,948.94
2451960,869,1409,1,34,745.62
2451940,661,1005,1,34,304.64
2451643,1411,3756,1,34,588.54
2451148,1600,9468,1,34,1191.02
2452402,779,8185,1,34,351.9
2451693,589,2586,1,34,1936.64
2452650,909,8683,1,34,2.04
2451722,487,1972,1,34,357.34
2452657,205,7594,1,34,443.7
2451231,122,9662,1,34,252.62
2450988,334,601,1,34,154.7
2451566,800,4693,1,34,199.24
2452616,1567,3951,1,34,1124.38
2451525,254,2746,1,34,368.22
2452281,47,3952,1,34,0
2452501,1003,1946,1,34,1143.42
2452358,1619,9878,1,34,196.52
2452606,1662,4165,1,34,414.8
2452570,1710,2069,1,34,177.48
2451590,1345,5417,1,34,824.5
2452787,1494,8093,1,34,405.62
2452380,145,6564,1,34,102
2451482,1615,5814,1,29,351.19
2452297,553,5005,1,29,1910.52
2452094,377,1738,1,29,33.93
2452090,261,6901,1,29,3286.28
2451221,1582,411,1,29,2445.28
2452439,837,1218,1,29,1983.31
2451182,874,8602,1,29,216.63
2451932,254,6391,1,29,3179.27
2451091,1165,4419,1,29,714.85
2452251,213,3183,1,29,468.06
2452075,1423,3606,1,29,1725.5
2451925,1,7734,1,29,1852.81
2451656,881,3735,1,29,939.89
2452794,853,6178,1,29,4474.12
2452029,337,8910,1,29,147.9
2451032,1627,4815,1,29,158.05
2452350,1779,2886,1,29,837.23
2451184,494,8341,1,29,2481.82
2452458,7,4291,1,29,1088.66
2452138,773,7093,1,29,479.37
2452446,729,7105,1,29,1958.95
2451633,595,8061,1,29,67.57
2451588,356,2276,1,29,2703.09
2452226,689,9457,1,29,342.2
2452355,427,1432,1,29,143.84
2451189,1606,4570,1,29,347.13
2452065,1285,1700,1,29,118.32
2451635,79,6215,1,29,1287.02
2451285,1648,3845,1,29,1565.42
2451048,278,288,1,29,533.02
2451283,1004,3820,1,29,303.34
2451068,94,3069,1,29,442.25
2451956,1388,7150,1,29,310.3
2452272,691,8014,1,29,698.61
2451192,1465,287,1,29,1048.06
2452614,1143,6585,1,29,361.05
2451934,323,3388,1,29,659.75
2451864,1531,2427,1,29,677.44
2451066,910,3118,1,29,2542.43
2452061,385,338,1,29,1926.47
2451253,574,4314,1,29,2698.45
2452323,181,6121,1,29,3502.04
2451443,1720,1571,1,29,239.25
2452444,1626,9116,1,29,1012.97
2452641,313,8802,1,29,896.68
2452285,625,5975,1,29,823.02
2452430,1619,564,1,29,993.25
2452242,723,9222,1,29,1431.15
2452570,1179,6994,1,29,582.61
2452429,133,5885,1,29,2372.78
2452368,601,2093,1,29,728.48
2452288,403,931,1,29,84.97
2451107,289,3480,1,29,547.52
2451275,500,3896,1,29,98.89
2452796,1698,6526,1,29,944.53
2452020,731,4540,1,29,1106.35
2451891,1003,2403,1,29,274.34
2452372,1398,9245,1,29,372.65
2451533,1172,944,1,29,2468.19
2452613,486,1745,1,29,55.97
2452669,517,6267,1,29,265.64
2452680,1767,6835,1,29,133.4
2451198,463,5954,1,29,2932.48
2452503,1485,6581,1,29,837.52
2452559,1225,1255,1,29,671.64
2451903,1520,6312,1,29,222.14
2451269,1606,9191,1,29,517.07
2452424,1429,9385,1,29,921.33
2451919,1127,423,1,29,1137.67
2452414,1155,3595,1,29,609.29
2451800,194,7432,1,29,3150.56
2452407,117,8934,1,29,1297.17
2451567,526,9225,1,29,1175.37
2452501,681,445,1,29,163.85
2452231,1475,4171,1,29,166.75
2451037,1066,1531,1,29,1942.42
2451655,1693,9063,1,29,1141.44
2452607,972,3379,1,29,542.59
2452349,756,6342,1,29,403.68
2451970,1003,2137,1,29,1226.7
2450987,1742,2500,1,29,1039.07
2452058,119,8332,1,29,33.06
2451597,724,9106,1,29,75.98
2451167,1705,1502,1,29,193.14
2451756,524,2380,1,29,222.14
2451197,175,9113,1,29,186.18
2452666,991,3552,1,29,268.54
2452505,1473,2677,1,29,100.05
2452553,909,2083,1,29,740.37
2452297,273,9714,1,29,1923.86
2451511,728,5836,1,29,1301.81
2451970,458,3169,1,29,291.74
2451544,1165,9898,1,29,789.09
2451307,572,2529,1,29,2518.07
2452628,1345,1786,1,29,597.11
2451966,877,242,1,29,2039.57
2452258,1221,4319,1,29,2000.13
2451338,1058,8099,1,29,475.6
2451019,697,8564,1,29,1268.46
2452775,703,4662,1,29,1721.44
2451265,20,5427,1,29,446.89
2451669,700,7901,1,29,441.67
2451952,11,6548,1,29,75.69
2452018,1172,8908,1,29,60.32
2452352,197,8644,1,29,243.31
2451711,346,735,1,29,41.76
2451794,157,9305,1,29,480.53
2452040,679,9017,1,29,601.17
2451962,1514,6775,1,29,51.62
2451358,1597,5655,1,29,1309.93
2452067,581,5863,1,29,91.64
2452465,1591,520,1,29,382.51
2451997,727,400,1,29,305.08
2451207,1138,1614,1,29,1012.39
2451523,674,7544,1,29,580.87
2451350,20,5750,1,29,3180.43
2451293,100,5053,1,29,253.17
2451200,308,2407,1,29,2828.66
2451478,1225,1796,1,29,142.68
2451958,621,4319,1,29,1125.78
2452194,1537,9853,1,29,206.48
2451231,1264,4951,1,29,478.21
2452379,1241,1426,1,29,2343.2
2451677,1075,222,1,29,269.12
2452740,1279,1611,1,29,2523.58
2452721,1116,4642,1,29,2636.1
2451323,205,3577,1,29,1036.17
2452179,381,9467,1,29,3038.04
2451225,7,3997,1,29,408.03
2451721,830,3705,1,29,989.19
2452723,973,2724,1,29,130.79
2451636,145,8124,1,29,603.78
2451866,167,98,1,29,196.62
2451251,602,9529,1,29,1115.05
2452257,1225,7337,1,29,61.48
2451175,109,6126,1,29,857.53
2451093,697,1350,1,29,2197.04
2451256,1153,6262,1,29,1464.5
2451192,1688,4059,1,29,970.34
2452764,240,2863,1,29,1066.33
2451291,638,8993,1,29,63.22
2451144,1262,9067,1,29,172.55
2451305,1111,8362,1,29,1302.1
2452004,65,2789,1,29,3156.36
2452658,1323,1541,1,29,320.16
2452706,1095,9220,1,29,98.31
2451630,418,980,1,29,513.88
2451631,1009,5488,1,29,1050.67
2451313,800,4439,1,29,875.8
2452202,955,8048,1,29,399.33
2452295,471,496,1,29,1191.9
2452088,1297,1105,1,29,666.42
2451186,1117,375,1,29,446.31
2451229,493,804,1,29,836.36
2452750,288,1860,1,29,172.84
2451794,871,571,1,29,2135.56
2451528,352,4812,1,29,314.36
2451967,35,1855,1,29,1041.68
2451411,14,9116,1,29,654.24
2451222,1138,6323,1,29,3008.46
2451843,1214,8725,1,29,18.85
2451849,1583,5317,1,29,941.92
2451867,326,9027,1,29,1123.46
2452671,1026,57,1,29,96.86
2452619,1728,1161,1,29,4300.12
2451812,457,2201,1,29,2656.11
2451574,20,3814,1,29,286.23
2451557,937,6107,1,29,903.64
2451778,965,5792,1,29,1235.69
2451163,499,4374,1,29,334.95
2451200,949,8394,1,29,848.25
2451746,302,8801,1,29,431.81
2452290,855,9722,1,29,926.26
2451272,985,4548,1,29,398.46
2451701,38,5562,1,29,988.32
2452639,93,970,1,29,2441.51
2451851,1112,1079,1,29,725
2451710,1676,9721,1,29,620.02
2452587,1461,6336,1,29,911.76
2451238,1702,6853,1,29,187.63
2451995,1625,4997,1,29,28.42
2451111,568,5481,1,29,2610.58
2451804,1775,509,1,29,325.96
2452389,1737,3116,1,29,745.3
2451207,1255,4027,1,29,1543.96
2451445,1171,5022,1,29,102.37
2451999,1742,634,1,29,570.72
2451961,728,977,1,29,501.7
2452489,1407,5366,1,29,810.26
2451282,367,8669,1,29,402.23
2451313,1207,6491,1,29,1529.46
2452638,541,1109,1,29,296.96
2451846,967,1068,1,29,3645.88
2452294,1247,6633,1,29,1322.4
2451477,337,2852,1,29,640.32
2451992,1571,5934,1,29,758.35
2451835,1433,2363,1,29,187.34
2451514,889,5469,1,29,479.37
2451270,1171,1255,1,29,91.93
2452339,1595,2547,1,29,407.74
2452480,588,2296,1,29,1717.09
2451354,1292,3867,1,29,2074.08
2451865,1495,543,1,29,876.09
2452128,361,5092,1,29,64.09
2452165,127,4373,1,29,261.58
2451988,601,8554,1,29,2539.24
2451897,1220,3940,1,29,1512.93
2451198,163,7159,1,29,1766.39
2451586,830,4829,1,29,25.23
2452105,1685,3998,1,29,929.16
2451687,844,5536,1,29,1803.22
2451931,1532,4085,1,29,2479.5
2452069,799,783,1,29,3024.12
2452235,1155,6037,1,29,714.85
2452537,1375,7591,1,29,996.73
2452653,169,8659,1,29,2425.56
2452511,775,604,1,29,78.3
2452370,1413,604,1,29,1278.9
2451533,1099,487,1,29,1031.53
2452815,349,4622,1,29,4214.86
2451218,1198,1703,1,29,1019.06
2452676,177,1282,1,29,385.41
2451789,349,4956,1,29,1715.93
2451940,767,6751,1,29,7.25
2452275,1371,7578,1,29,4.35
2451726,565,151,1,29,676.28
2451362,316,846,1,29,1166.96
2452012,1736,2553,1,29,86.13
2451085,536,6126,1,29,894.07
2451173,298,1573,1,29,86.13
2451162,980,1819,1,29,654.53
2451624,2,3017,1,29,60.61
2452285,471,8033,1,29,1418.97
2451930,428,8167,1,29,1571.22
2452671,1645,4894,1,29,50.17
2452651,1626,3571,1,29,261.58
2450921,892,9074,1,29,121.51
2452764,411,4042,1,29,194.01
2451952,1097,4952,1,29,2096.99
2452108,825,9015,1,29,341.33
2451220,1201,3700,1,29,1776.54
2452151,747,6427,1,29,271.73
,457,184,1,29,688.75
2452085,397,4763,1,29,699.48
2451629,38,2824,1,29,1777.41
2451888,332,6049,1,29,1018.77
2452223,989,5650,1,29,614.51
2452441,861,4779,1,29,1100.55
2451289,692,3315,1,29,2612.9
2452610,1344,4803,1,29,331.76
2452367,765,7736,1,29,797.5
2451325,1174,3308,1,29,4380.45
2451261,478,1513,1,29,28.71
2450848,1300,7427,1,29,1853.97
2451217,844,1886,1,29,2750.07
2451787,607,1359,1,29,1262.37
2452306,415,3739,1,29,1178.27
2451502,500,1119,1,29,428.04
2452523,691,87,1,29,112.52
2451606,53,4344,1,29,184.15
2452229,1479,4373,1,29,2721.07
2452109,1249,6537,1,29,1473.78
2452485,741,6166,1,29,589.28
2451515,1402,4964,1,29,3581.5
2452281,337,3525,1,29,166.17
2451257,1352,4577,1,29,1758.85
2451119,1148,8874,1,29,502.86
2451689,434,3272,1,29,1712.16
2452345,319,5416,1,29,2566.21
2451925,473,360,1,29,247.08
2452265,321,2399,1,29,461.39
2451949,617,9079,1,29,455.59
2451163,896,7470,1,29,9.28
2451938,719,9472,1,29,796.05
2451547,1459,226,1,29,502.57
2451394,949,642,1,29,984.55
2451978,1109,3297,1,29,480.24
2451929,1391,3297,1,29,529.54
2452311,1633,8241,1,29,1090.98
2451679,650,404,1,29,1833.09
2452190,317,4452,1,29,1993.75
2451169,217,616,1,29,2406.71
2451642,694,8824,1,29,1740.87
2451109,535,6150,1,29,267.09
2452111,895,3952,1,29,80.04
2451718,500,2163,1,29,1069.81
2452326,511,3747,1,29,3025.86
2452659,789,2842,1,29,389.47
2452695,642,3349,1,29,1055.02
2451902,560,4470,1,29,2105.4
2452489,1587,2424,1,29,385.7
2452349,291,8087,1,29,131.08
2451523,1231,3639,1,29,270.28
2450961,772,854,1,29,731.67
2452073,843,6789,1,29,2291
2451167,1136,8133,1,29,499.67
2451429,55,3639,1,29,585.8
2452609,582,1414,1,29,98.31
2452428,1245,5077,1,29,33.93
2451684,1121,7832,1,29,2334.21
2451142,532,3630,1,29,847.96
2452394,685,4361,1,29,22.91
2452578,1635,833,1,29,977.01
2451366,724,951,1,29,2798.79
2452631,120,5331,1,29,89.9
2452238,1787,7103,1,29,1407.08
2451631,535,6864,1,29,2009.12
2452782,504,8157,1,28,909.44
2452651,1353,7091,1,28,1192.52
2452053,621,4742,1,28,56
2451608,896,3461,1,28,382.2
2451877,110,2739,1,28,2011.24
2451072,964,5023,1,28,383.88
2452147,1547,2477,1,28,8.4
2451565,206,2172,1,28,338.24
2452262,1075,5761,1,28,1607.76
2451550,1622,9704,1,28,0
2452442,393,9456,1,28,390.04
2452571,540,9628,1,28,126.56
2452370,61,2142,1,28,1224.44
2452653,517,3377,1,28,92.4
2451745,1733,2345,1,28,2857.4
2452268,951,8398,1,28,100.52
2451650,1178,8925,1,28,939.4
2451467,349,5260,1,28,733.32
2452356,141,9205,1,28,0
2452801,6,9126,1,28,1175.44
2451215,1660,2832,1,28,773.64
2452401,1773,4016,1,28,1187.48
2452696,1585,329,1,28,2432.08
2451066,1786,5200,1,28,3664.36
2452039,1025,3325,1,28,674.8
2452550,1164,406,1,28,0
2451611,1148,555,1,28,297.64
2450923,439,7218,1,28,3629.08
2452561,276,1373,1,28,556.36
2452207,1237,2746,1,28,1322.72
2451662,1273,9456,1,28,482.16
2452283,1097,3053,1,28,2213.68
2451543,536,3441,1,28,2566.76
2451617,1078,3140,1,28,33.32
,75,665,1,28,35
2451665,553,8285,1,28,105.56
2451833,55,5345,1,28,60.2
2451801,1400,192,1,28,1965.88
2452073,1670,4391,1,28,1961.4
2451287,949,796,1,28,4058.32
2452457,1081,5491,1,28,3060.4
2451832,1661,1973,1,28,360.08
2452038,986,430,1,28,357.84
2450916,283,306,1,28,730.24
2452222,343,2840,1,28,1469.72
2451987,893,9420,1,28,455.56
2451175,1162,9936,1,28,95.2
2452002,593,1020,1,28,2809.24
2452726,103,873,1,28,526.12
2451870,937,2042,1,28,4145.68
2451651,1484,221,1,28,1339.24
2451264,355,2560,1,28,138.6
2452675,906,8490,1,28,149.8
2451965,377,5699,1,28,1445.92
2451788,1583,1856,1,28,756
2452246,1207,1172,1,28,868.84
2452417,54,2055,1,28,708.96
2451561,1460,9026,1,28,1964.48
2451160,52,8771,1,28,186.2
