c_customer_sk,c_birth_year,c_birth_country,c_preferred_cust_flag
6262,1984,"SEYCHELLES","N"
6267,1984,"SWAZILAND","N"
6611,1984,"HUNGARY","N"
6758,1984,"JAPAN","N"
6984,1984,"CYPRUS","N"
7441,1984,"CÔTE D'IVOIRE","N"
7637,1984,"LESOTHO","N"
7873,1984,"MALDIVES","N"
7875,1984,"OMAN","N"
8007,1984,"FAROE ISLANDS","N"
8142,1984,"FAROE ISLANDS","N"
8220,1984,"BANGLADESH","N"
8230,1984,"COSTA RICA","N"
8297,1984,"LATVIA","N"
8543,1984,"ALGERIA","N"
8545,1984,"BOTSWANA","N"
8737,1984,"TOKELAU","N"
8808,1984,"LATVIA","N"
8950,1984,"SAN MARINO","N"
9070,1984,"BERMUDA","N"
9647,1984,"VIET NAM","N"
77,1931,"UNITED STATES","N"
267,1931,"BERMUDA","N"
860,1931,"MALTA","N"
1077,1931,"LEBANON","N"
1281,1931,"BENIN","N"
1873,1931,"MALDIVES","N"
2046,1931,"LITHUANIA","N"
2208,1931,"GAMBIA","N"
2497,1931,"ANGUILLA","N"
2652,1931,"WALLIS AND FUTUNA","N"
2909,1931,"HONG KONG","N"
3083,1931,"BANGLADESH","N"
3101,1931,"NAURU","N"
3202,1931,"KIRIBATI","N"
3232,1931,"ISRAEL","N"
3315,1931,"AZERBAIJAN","N"
3357,1931,"YEMEN","N"
3408,1931,"NIGERIA","N"
3471,1931,"RWANDA","N"
3699,1931,"GREENLAND","N"
3871,1931,"THAILAND","N"
3886,1931,"MYANMAR","N"
4053,1931,"SEYCHELLES","N"
4107,1931,"ALGERIA","N"
4128,1931,"UGANDA","N"
4201,1931,"ECUADOR","N"
4228,1931,"SIERRA LEONE","N"
4862,1931,"TUVALU","N"
4965,1931,"GUERNSEY","N"
5523,1931,"SLOVENIA","N"
5564,1931,"GABON","N"
5660,1931,"NAMIBIA","N"
5792,1931,"HUNGARY","N"
6100,1931,"ALBANIA","N"
6116,1931,"SERBIA","N"
6527,1931,"ICELAND","N"
6581,1931,"CAPE VERDE","N"
6973,1931,"MOZAMBIQUE","N"
7133,1931,"KYRGYZSTAN","N"
7138,1931,"ETHIOPIA","N"
7219,1931,"SPAIN","N"
7277,1931,"TUNISIA","N"
7300,1931,"HAITI","N"
7319,1931,"JAPAN","N"
7376,1931,"ESTONIA","N"
7414,1931,"GEORGIA","N"
7539,1931,"MALAWI","N"
7741,1931,"MARTINIQUE","N"
7819,1931,"UNITED KINGDOM","N"
7886,1931,"LATVIA","N"
8121,1931,"TURKEY","N"
8189,1931,"ISRAEL","N"
8308,1931,"BAHRAIN","N"
8345,1931,"TOKELAU","N"
8464,1931,"SAN MARINO","N"
8514,1931,"ETHIOPIA","N"
8518,1931,"KENYA","N"
8634,1931,"MARSHALL ISLANDS","N"
8744,1931,"RUSSIAN FEDERATION","N"
8865,1931,"ESTONIA","N"
8966,1931,"CÔTE D'IVOIRE","N"
9434,1931,"GUAM","N"
9440,1931,"FRENCH POLYNESIA","N"
9468,1931,"BULGARIA","N"
9610,1931,"TUVALU","N"
9734,1931,"ICELAND","N"
317,1986,"ISLE OF MAN","N"
392,1986,"MARTINIQUE","N"
524,1986,"SLOVAKIA","N"
545,1986,"PUERTO RICO","N"
614,1986,"LIECHTENSTEIN","N"
735,1986,"MALAYSIA","N"
929,1986,"AFGHANISTAN","N"
1123,1986,"BHUTAN","N"
1218,1986,"MONTSERRAT","N"
1597,1986,"FRENCH GUIANA","N"
1908,1986,"NEW ZEALAND","N"
2065,1986,"ECUADOR","N"
2114,1986,"FAROE ISLANDS","N"
2245,1986,"CÔTE D'IVOIRE","N"
2272,1986,"UNITED KINGDOM","N"
2274,1986,"VENEZUELA","N"
2309,1986,"COMOROS","N"
2398,1986,"MALDIVES","N"
2481,1986,"BENIN","N"
2706,1986,"IRELAND","N"
2845,1986,"MYANMAR","N"
3300,1986,"FINLAND","N"
3823,1986,"ECUADOR","N"
3864,1986,"JORDAN","N"
3895,1986,"MALTA","N"
3994,1986,"COMOROS","N"
4163,1986,"JERSEY","N"
4185,1986,"PANAMA","N"
4229,1986,"GERMANY","N"
4295,1986,"NETHERLANDS","N"
4576,1986,"UNITED KINGDOM","N"
4868,1986,"MEXICO","N"
4990,1986,"COMOROS","N"
5222,1986,"BHUTAN","N"
5426,1986,"ESTONIA","N"
5682,1986,"PARAGUAY","N"
5740,1986,"MOZAMBIQUE","N"
5757,1986,"UNITED ARAB EMIRATES","N"
5890,1986,"ISLE OF MAN","N"
5981,1986,"SWITZERLAND","N"
6283,1986,"KUWAIT","N"
6530,1986,"NICARAGUA","N"
6564,1986,"TURKEY","N"
6590,1986,"GUERNSEY","N"
6747,1986,"CUBA","N"
6769,1986,"MOLDOVA, REPUBLIC OF","N"
6945,1986,"GUERNSEY","N"
7058,1986,"ITALY","N"
7068,1986,"THAILAND","N"
7097,1986,"BAHAMAS","N"
7183,1986,"MOROCCO","N"
7342,1986,"FRENCH GUIANA","N"
7642,1986,"KIRIBATI","N"
7739,1986,"NEPAL","N"
7915,1986,"HONDURAS","N"
8357,1986,"FAROE ISLANDS","N"
8958,1986,"SWAZILAND","N"
8991,1986,"TUVALU","N"
9056,1986,"DOMINICA","N"
9148,1986,"VENEZUELA","N"
9332,1986,"ALBANIA","N"
9415,1986,"CROATIA","N"
9550,1986,"THAILAND","N"
9739,1986,"TONGA","N"
9838,1986,"SOLOMON ISLANDS","N"
9890,1986,"GUAM","N"
10,1973,"JORDAN","N"
25,1973,"BAHAMAS","N"
29,1973,"NETHERLANDS ANTILLES","N"
62,1973,"KOREA, REPUBLIC OF","N"
92,1973,"ECUADOR","N"
361,1973,"EL SALVADOR","N"
381,1973,"PAPUA NEW GUINEA","N"
764,1973,"SENEGAL","N"
941,1973,"PORTUGAL","N"
950,1973,"VIET NAM","N"
1398,1973,"NORWAY","N"
1513,1973,"ARGENTINA","N"
1566,1973,"FAROE ISLANDS","N"
1592,1973,"HUNGARY","N"
2034,1973,"PERU","N"
2058,1973,"BOLIVIA","N"
2581,1973,"MALTA","N"
2868,1973,"EGYPT","N"
3004,1973,"YEMEN","N"
3247,1973,"NICARAGUA","N"
3363,1973,"ERITREA","N"
3367,1973,"JORDAN","N"
3415,1973,"RÉUNION","N"
3434,1973,"FINLAND","N"
3574,1973,"BULGARIA","N"
3878,1973,"TOKELAU","N"
4008,1973,"NORWAY","N"
4173,1973,"MAYOTTE","N"
4267,1973,"TUVALU","N"
4292,1973,"GABON","N"
4489,1973,"PAPUA NEW GUINEA","N"
4635,1973,"ISRAEL","N"
4864,1973,"ZIMBABWE","N"
4973,1973,"GIBRALTAR","N"
5224,1973,"KIRIBATI","N"
5334,1973,"NEPAL","N"
5678,1973,"MALI","N"
5879,1973,"EL SALVADOR","N"
6192,1973,"BOLIVIA","N"
6266,1973,"LESOTHO","N"
6303,1973,"SLOVAKIA","N"
6381,1973,"SWAZILAND","N"
6436,1973,"WESTERN SAHARA","N"
6494,1973,"IRELAND","N"
6702,1973,"CÔTE D'IVOIRE","N"
6745,1973,"MALI","N"
6812,1973,"ZAMBIA","N"
7143,1973,"MOROCCO","N"
7175,1973,"BAHRAIN","N"
7385,1973,"SLOVAKIA","N"
7604,1973,"VANUATU","N"
7622,1973,"CAMEROON","N"
8113,1973,"JAMAICA","N"
8128,1973,"SOLOMON ISLANDS","N"
8154,1973,"CANADA","N"
8429,1973,"SIERRA LEONE","N"
8516,1973,"BERMUDA","N"
8755,1973,"FIJI","N"
8793,1973,"PERU","N"
8842,1973,"AZERBAIJAN","N"
8904,1973,"LITHUANIA","N"
8973,1973,"LEBANON","N"
9075,1973,"AMERICAN SAMOA","N"
9293,1973,"SAN MARINO","N"
9336,1973,"ESTONIA","N"
43,1965,"GUAM","N"
484,1965,"URUGUAY","N"
505,1965,"EL SALVADOR","N"
606,1965,"SPAIN","N"
972,1965,"MARSHALL ISLANDS","N"
990,1965,"MONTSERRAT","N"
1033,1965,"RWANDA","N"
1054,1965,"GUATEMALA","N"
1151,1965,"ARUBA","N"
1254,1965,"BOLIVIA","N"
1571,1965,"CAPE VERDE","N"
1635,1965,"COMOROS","N"
1740,1965,"KENYA","N"
1826,1965,"CAMBODIA","N"
2304,1965,"SAMOA","N"
2372,1965,"UNITED KINGDOM","N"
2459,1965,"JERSEY","N"
2626,1965,"LESOTHO","N"
2638,1965,"UZBEKISTAN","N"
2866,1965,"RUSSIAN FEDERATION","N"
2891,1965,"URUGUAY","N"
3708,1965,"SOUTH AFRICA","N"
3802,1965,"GREECE","N"
3812,1965,"NEW CALEDONIA","N"
3846,1965,"GHANA","N"
3877,1965,"GREECE","N"
3888,1965,"BOTSWANA","N"
4004,1965,"ALAND ISLANDS","N"
4190,1965,"ROMANIA","N"
4196,1965,"KIRIBATI","N"
4226,1965,"ARUBA","N"
4478,1965,"TRINIDAD AND TOBAGO","N"
4602,1965,"HAITI","N"
4783,1965,"HAITI","N"
4842,1965,"GREENLAND","N"
5123,1965,"CANADA","N"
5225,1965,"GAMBIA","N"
5310,1965,"FRANCE","N"
5518,1965,"MOZAMBIQUE","N"
5799,1965,"GREENLAND","N"
5966,1965,"NIUE","N"
5971,1965,"LIBERIA","N"
6211,1965,"SOUTH AFRICA","N"
6254,1965,"KOREA, REPUBLIC OF","N"
6288,1965,"GRENADA","N"
6838,1965,"CHILE","N"
6918,1965,"MONACO","N"
7259,1965,"CAMBODIA","N"
7366,1965,"NIUE","N"
7470,1965,"GUERNSEY","N"
7659,1965,"IRAQ","N"
7919,1965,"ICELAND","N"
8187,1965,"ROMANIA","N"
8426,1965,"FRENCH POLYNESIA","N"
8446,1965,"BARBADOS","N"
8742,1965,"VIRGIN ISLANDS, U.S.","N"
8880,1965,"CAMEROON","N"
8914,1965,"RUSSIAN FEDERATION","N"
9045,1965,"COMOROS","N"
9084,1965,"SERBIA","N"
9178,1965,"JAPAN","N"
9296,1965,"HUNGARY","N"
9581,1965,"CAMBODIA","N"
9727,1965,"SIERRA LEONE","N"
9772,1965,"SYRIAN ARAB REPUBLIC","N"
71,1967,"OMAN","N"
117,1967,"ARUBA","N"
280,1967,"NEPAL","N"
537,1967,"CHINA","N"
739,1967,"PANAMA","N"
983,1967,"MOLDOVA, REPUBLIC OF","N"
1201,1967,"CAMEROON","N"
1270,1967,"TUNISIA","N"
1389,1967,"NEPAL","N"
1498,1967,"GERMANY","N"
1531,1967,"ISRAEL","N"
1552,1967,"GEORGIA","N"
1555,1967,"PUERTO RICO","N"
1560,1967,"NETHERLANDS","N"
2206,1967,"COMOROS","N"
2313,1967,"JAMAICA","N"
2316,1967,"BANGLADESH","N"
2487,1967,"TOKELAU","N"
2511,1967,"UKRAINE","N"
2677,1967,"MAURITIUS","N"
2872,1967,"VENEZUELA","N"
3190,1967,"MALAWI","N"
3328,1967,"TIMOR-LESTE","N"
3534,1967,"COMOROS","N"
3598,1967,"PHILIPPINES","N"
3642,1967,"NAURU","N"
3712,1967,"LITHUANIA","N"
3879,1967,"UNITED ARAB EMIRATES","N"
4189,1967,"ALBANIA","N"
4332,1967,"YEMEN","N"
4435,1967,"CAYMAN ISLANDS","N"
4557,1967,"GABON","N"
4689,1967,"EQUATORIAL GUINEA","N"
4747,1967,"GRENADA","N"
5032,1967,"MOZAMBIQUE","N"
5083,1967,"LUXEMBOURG","N"
5214,1967,"GIBRALTAR","N"
5221,1967,"AMERICAN SAMOA","N"
5401,1967,"JAMAICA","N"
5705,1967,"UZBEKISTAN","N"
5940,1967,"CHRISTMAS ISLAND","N"
6180,1967,"MALAWI","N"
6397,1967,"FRENCH GUIANA","N"
6403,1967,"FRANCE","N"
6415,1967,"COMOROS","N"
6543,1967,"MAYOTTE","N"
6820,1967,"SENEGAL","N"
6839,1967,"HAITI","N"
7121,1967,"PORTUGAL","N"
7391,1967,"HONDURAS","N"
7394,1967,"RÉUNION","N"
7949,1967,"JORDAN","N"
8172,1967,"CAMBODIA","N"
8229,1967,"MALAYSIA","N"
8279,1967,"DJIBOUTI","N"
8511,1967,"BHUTAN","N"
8684,1967,"DOMINICA","N"
8795,1967,"MONTENEGRO","N"
8859,1967,"CYPRUS","N"
9046,1967,"SWEDEN","N"
9589,1967,"TURKEY","N"
9669,1967,"PALAU","N"
9700,1967,"NEW CALEDONIA","N"
9714,1967,"MONGOLIA","N"
97,1971,"MYANMAR","N"
471,1971,"MYANMAR","N"
480,1971,"LIECHTENSTEIN","N"
528,1971,"SURINAME","N"
577,1971,"PARAGUAY","N"
584,1971,"UNITED ARAB EMIRATES","N"
1099,1971,"GUAM","N"
1112,1971,"THAILAND","N"
1216,1971,"MOLDOVA, REPUBLIC OF","N"
1475,1971,"MAYOTTE","N"
1522,1971,"FRANCE","N"
1548,1971,"TOGO","N"
1620,1971,"CAMEROON","N"
1706,1971,"MOZAMBIQUE","N"
2075,1971,"UKRAINE","N"
2144,1971,"UZBEKISTAN","N"
2445,1971,"BELGIUM","N"
2666,1971,"UZBEKISTAN","N"
2719,1971,"LATVIA","N"
2883,1971,"BANGLADESH","N"
2927,1971,"HONDURAS","N"
3903,1971,"MALI","N"
3939,1971,"BARBADOS","N"
4167,1971,"QATAR","N"
4170,1971,"OMAN","N"
4294,1971,"BRUNEI DARUSSALAM","N"
4468,1971,"PALAU","N"
4587,1971,"GABON","N"
4607,1971,"FIJI","N"
4693,1971,"GUAM","N"
4833,1971,"BURUNDI","N"
5082,1971,"EGYPT","N"
5445,1971,"YEMEN","N"
5683,1971,"UNITED ARAB EMIRATES","N"
5812,1971,"SOUTH AFRICA","N"
5837,1971,"BELIZE","N"
5909,1971,"ZIMBABWE","N"
5919,1971,"BRAZIL","N"
5990,1971,"CHRISTMAS ISLAND","N"
6052,1971,"BRUNEI DARUSSALAM","N"
6331,1971,"SIERRA LEONE","N"
6508,1971,"BRUNEI DARUSSALAM","N"
6511,1971,"MALAYSIA","N"
6526,1971,"BARBADOS","N"
7025,1971,"UZBEKISTAN","N"
7084,1971,"LESOTHO","N"
7141,1971,"MOROCCO","N"
7180,1971,"NAMIBIA","N"
7185,1971,"SPAIN","N"
7333,1971,"ANTIGUA AND BARBUDA","N"
7352,1971,"AFGHANISTAN","N"
7353,1971,"ANTARCTICA","N"
7862,1971,"NICARAGUA","N"
7944,1971,"VENEZUELA","N"
8096,1971,"PORTUGAL","N"
8255,1971,"BENIN","N"
8266,1971,"GABON","N"
8404,1971,"PAPUA NEW GUINEA","N"
8413,1971,"ECUADOR","N"
8595,1971,"JAPAN","N"
8989,1971,"INDONESIA","N"
9093,1971,"NETHERLANDS ANTILLES","N"
9620,1971,"UNITED ARAB EMIRATES","N"
9943,1971,"ESTONIA","N"
33,1958,"FRANCE","N"
100,1958,"BANGLADESH","N"
223,1958,"LIBERIA","N"
449,1958,"SOLOMON ISLANDS","N"
615,1958,"DOMINICA","N"
648,1958,"URUGUAY","N"
752,1958,"SAUDI ARABIA","N"
795,1958,"TUVALU","N"
847,1958,"JAPAN","N"
1142,1958,"UKRAINE","N"
1343,1958,"NIGER","N"
1637,1958,"FRANCE","N"
1906,1958,"POLAND","N"
1923,1958,"BELGIUM","N"
2133,1958,"ARGENTINA","N"
2356,1958,"OMAN","N"
2630,1958,"GIBRALTAR","N"
2657,1958,"BAHRAIN","N"
2727,1958,"LIBERIA","N"
3191,1958,"MALI","N"
3263,1958,"ERITREA","N"
3270,1958,"JAMAICA","N"
3647,1958,"HAITI","N"
3882,1958,"GUERNSEY","N"
4029,1958,"SPAIN","N"
4118,1958,"SWAZILAND","N"
4127,1958,"UZBEKISTAN","N"
4193,1958,"JAPAN","N"
4230,1958,"BOUVET ISLAND","N"
4245,1958,"NAURU","N"
4406,1958,"ALBANIA","N"
4475,1958,"PORTUGAL","N"
4568,1958,"TAJIKISTAN","N"
4614,1958,"NORFOLK ISLAND","N"
4669,1958,"KUWAIT","N"
4739,1958,"UGANDA","N"
5290,1958,"COMOROS","N"
5524,1958,"HONDURAS","N"
5559,1958,"MONTSERRAT","N"
5612,1958,"LATVIA","N"
5643,1958,"MONTENEGRO","N"
5885,1958,"KAZAKHSTAN","N"
6083,1958,"BULGARIA","N"
6256,1958,"TIMOR-LESTE","N"
6270,1958,"LEBANON","N"
6370,1958,"SERBIA","N"
6629,1958,"SEYCHELLES","N"
6690,1958,"ERITREA","N"
6698,1958,"JAPAN","N"
6707,1958,"ISLE OF MAN","N"
7082,1958,"BULGARIA","N"
7336,1958,"PALAU","N"
7934,1958,"NETHERLANDS","N"
7987,1958,"AZERBAIJAN","N"
8060,1958,"SRI LANKA","N"
8090,1958,"INDIA","N"
8293,1958,"BAHRAIN","N"
8425,1958,"NAMIBIA","N"
8529,1958,"BARBADOS","N"
9036,1958,"BAHAMAS","N"
9162,1958,"BENIN","N"
9745,1958,"TUNISIA","N"
9845,1958,"BENIN","N"
9959,1958,"MARTINIQUE","N"
8,1938,"KOREA, REPUBLIC OF","N"
14,1937,"SLOVENIA","N"
17,1972,"PHILIPPINES","N"
27,1972,"PUERTO RICO","N"
46,1990,"TURKEY","N"
72,1937,"TAJIKISTAN","N"
81,1940,"ALBANIA","N"
93,1927,"FRENCH POLYNESIA","N"
101,1951,"MAURITANIA","N"
109,1989,"PORTUGAL","N"
111,1937,"SOMALIA","N"
124,1972,"ARGENTINA","N"
131,1959,"ISRAEL","N"
139,1938,"BERMUDA","N"
142,1959,"SAINT HELENA","N"
145,1938,"JERSEY","N"
150,1951,"GIBRALTAR","N"
158,1942,"JAPAN","N"
175,1937,"SAUDI ARABIA","N"
185,1925,"TONGA","N"
192,1962,"ROMANIA","N"
200,1990,"CHRISTMAS ISLAND","N"
210,1972,"MAYOTTE","N"
222,1944,"ITALY","N"
229,,"ETHIOPIA","N"
236,1962,"GIBRALTAR","N"
242,1969,"GUADELOUPE","N"
263,1972,"VENEZUELA","N"
282,,"MALDIVES","N"
283,1975,"BERMUDA","N"
296,1940,"TIMOR-LESTE","N"
298,1937,"BENIN","N"
299,1990,"YEMEN","N"
300,1927,"SURINAME","N"
301,1940,"GUERNSEY","N"
305,1938,"TAJIKISTAN","N"
315,1938,"SINGAPORE","N"
320,,"NORFOLK ISLAND","N"
328,1989,"SRI LANKA","N"
330,1955,"TUVALU","N"
343,1975,"GEORGIA","N"
367,1992,"ECUADOR","N"
372,1969,"BELGIUM","N"
394,1979,"PARAGUAY","N"
399,1940,"ECUADOR","N"
405,1990,"HAITI","N"
419,1942,"ERITREA","N"
423,1979,"GRENADA","N"
424,1955,"ANTIGUA AND BARBUDA","N"
441,1955,"BOLIVIA","N"
450,1959,"MADAGASCAR","N"
455,1989,"CAPE VERDE","N"
459,1925,"LESOTHO","N"
464,1979,"GRENADA","N"
474,1979,"SEYCHELLES","N"
477,1940,"NEW ZEALAND","N"
501,1944,"SUDAN","N"
503,1927,"SRI LANKA","N"
509,1951,"UNITED ARAB EMIRATES","N"
513,1969,"VENEZUELA","N"
515,1979,"SWITZERLAND","N"
517,1940,"MALI","N"
530,1938,"ANGOLA","N"
534,1990,"GUINEA","N"
550,1975,"BAHAMAS","N"
551,1942,"KUWAIT","N"
555,1955,"MONGOLIA","N"
573,1944,"BULGARIA","N"
579,1937,"TIMOR-LESTE","N"
597,1969,"PALAU","N"
601,1969,"AFGHANISTAN","N"
612,1975,"PUERTO RICO","N"
619,1979,"GUAM","N"
626,1962,"HAITI","N"
649,1925,"ICELAND","N"
660,1989,"CAMEROON","N"
662,,"GUATEMALA","N"
668,1972,"KYRGYZSTAN","N"
676,1938,"HAITI","N"
680,1927,"GUYANA","N"
711,1946,"UZBEKISTAN","N"
725,1925,"UNITED ARAB EMIRATES","N"
734,1944,"ARGENTINA","N"
736,1946,"BHUTAN","N"
738,1942,"GREENLAND","N"
746,1942,"MONTENEGRO","N"
749,1989,"ISLE OF MAN","N"
754,1944,"JERSEY","N"
777,1925,"PARAGUAY","N"
780,1979,"THAILAND","N"
783,1979,"NAURU","N"
787,1944,"MOROCCO","N"
796,1990,"LIECHTENSTEIN","N"
810,1962,"EQUATORIAL GUINEA","N"
820,1942,"SEYCHELLES","N"
821,1944,"RÉUNION","N"
827,1946,"GHANA","N"
840,1946,"AZERBAIJAN","N"
844,1937,"GUYANA","N"
856,,"SAINT HELENA","N"
867,1990,"MAURITIUS","N"
873,1962,"CAMBODIA","N"
878,1959,"ARUBA","N"
897,1992,"RÉUNION","N"
917,1990,"ANTIGUA AND BARBUDA","N"
925,1937,"KUWAIT","N"
931,1946,"ANTARCTICA","N"
932,1959,"MACAO","N"
937,1992,"GAMBIA","N"
947,1951,"KIRIBATI","N"
956,1969,"FRANCE","N"
971,1927,"VIRGIN ISLANDS, U.S.","N"
978,1992,"SPAIN","N"
981,1972,"SYRIAN ARAB REPUBLIC","N"
1004,1989,"JORDAN","N"
1008,1944,"CAPE VERDE","N"
1015,1927,"WALLIS AND FUTUNA","N"
1020,1969,"FRENCH POLYNESIA","N"
1030,1925,"CYPRUS","N"
1032,1972,"BAHRAIN","N"
1058,1972,"FRANCE","N"
1062,1979,"JAPAN","N"
1064,1946,"ESTONIA","N"
1067,1938,"UZBEKISTAN","N"
1080,1938,"PANAMA","N"
1083,1959,"COMOROS","N"
1091,1969,"NICARAGUA","N"
1095,1959,"NIGER","N"
1096,1972,"CAPE VERDE","N"
1101,1938,"MALTA","N"
1104,1937,"TOGO","N"
1114,1940,"NETHERLANDS ANTILLES","N"
1118,1938,"EL SALVADOR","N"
1129,1938,"INDONESIA","N"
1136,1969,"MALAYSIA","N"
1144,1942,"MONTENEGRO","N"
1147,1940,"GUADELOUPE","N"
1161,1962,"INDIA","N"
1175,1955,"NEW ZEALAND","N"
1182,1975,"JERSEY","N"
1187,1942,"AUSTRALIA","N"
1197,1969,"LIECHTENSTEIN","N"
1204,1944,"TUVALU","N"
1206,1938,"NEW ZEALAND","N"
1219,1992,"ANGUILLA","N"
1225,1940,"JAMAICA","N"
1230,1955,"TRINIDAD AND TOBAGO","N"
1240,1951,"LIBERIA","N"
1251,1937,"BELIZE","N"
1256,1979,"BELGIUM","N"
1283,1942,"EGYPT","N"
1285,1951,"KENYA","N"
1293,1940,"MEXICO","N"
1297,1992,"ANGUILLA","N"
1302,1979,"ETHIOPIA","N"
1305,1975,"SAINT HELENA","N"
1307,1975,"BRUNEI DARUSSALAM","N"
1321,1927,"FRENCH POLYNESIA","N"
1322,1925,"SURINAME","N"
1325,1962,"ERITREA","N"
1328,1990,"OMAN","N"
1336,1940,"PARAGUAY","N"
1340,1927,"DOMINICA","N"
1347,1951,"MALI","N"
1354,1979,"PALAU","N"
1358,1946,"MALI","N"
1370,1959,"NICARAGUA","N"
1375,1944,"SOLOMON ISLANDS","N"
1381,1951,"ALAND ISLANDS","N"
1382,1959,"BOLIVIA","N"
1391,1925,"SEYCHELLES","N"
1411,1925,"PHILIPPINES","N"
1415,1942,"HONDURAS","N"
1417,1955,"MALAYSIA","N"
1420,1937,"GAMBIA","N"
1421,1969,"MAURITIUS","N"
1430,1925,"NORWAY","N"
1431,1962,"NEW ZEALAND","N"
1432,1942,"PERU","N"
1434,,"RWANDA","N"
1439,1969,"JORDAN","N"
1446,1972,"NIUE","N"
1451,1925,"LIBERIA","N"
1462,1940,"MALDIVES","N"
1465,1959,"NIGER","N"
1470,1940,"TAJIKISTAN","N"
1492,,"TIMOR-LESTE","N"
1494,1955,"SWEDEN","N"
1512,,"ARMENIA","N"
1517,1979,"BELARUS","N"
1523,1937,"JORDAN","N"
1549,1925,"SIERRA LEONE","N"
1554,1975,"SOLOMON ISLANDS","N"
1561,1951,"IRAQ","N"
1589,1962,"CAYMAN ISLANDS","N"
1595,1946,"SUDAN","N"
1616,1969,"SERBIA","N"
1626,1979,"KIRIBATI","N"
1636,1972,"COSTA RICA","N"
1646,1951,"ALAND ISLANDS","N"
1671,,"TRINIDAD AND TOBAGO","N"
1677,1946,"SAN MARINO","N"
1689,1927,"LUXEMBOURG","N"
1701,1955,"MONTENEGRO","N"
1702,1975,"MONTSERRAT","N"
1709,1962,"HONDURAS","N"
1722,1979,"JAPAN","N"
1771,1946,"NAMIBIA","N"
1782,1942,"GHANA","N"
1783,1992,"ANTARCTICA","N"
1786,1951,"DJIBOUTI","N"
1797,1946,"SLOVAKIA","N"
1799,1944,"WESTERN SAHARA","N"
1820,1975,"GUYANA","N"
1831,,"JORDAN","N"
1836,1959,"DENMARK","N"
1841,1969,"ARMENIA","N"
1856,1937,"BOTSWANA","N"
1857,1938,"HONG KONG","N"
1865,1955,"LIBERIA","N"
1878,1925,"AUSTRIA","N"
1881,1944,"AUSTRIA","N"
1885,1951,"NORWAY","N"
1888,1975,"WESTERN SAHARA","N"
1909,1925,"FRENCH POLYNESIA","N"
1933,1927,"DENMARK","N"
1943,1937,"NIGERIA","N"
1944,1951,"SWAZILAND","N"
1945,1937,"BURUNDI","N"
1956,1992,"JERSEY","N"
1964,1992,"LATVIA","N"
1977,1955,"MONACO","N"
1983,1955,"IRAQ","N"
1995,1927,"UKRAINE","N"
2006,1975,"PAKISTAN","N"
2007,1927,"MADAGASCAR","N"
2012,,"SERBIA","N"
2018,1937,"ITALY","N"
2039,1927,"MALAWI","N"
2045,1951,"SAUDI ARABIA","N"
2072,1989,"TOKELAU","N"
2077,1962,"VENEZUELA","N"
2078,1951,"YEMEN","N"
2086,1992,"CHINA","N"
2094,1969,"PITCAIRN","N"
2120,1955,"MONGOLIA","N"
2138,1940,"BAHAMAS","N"
2142,1969,"SINGAPORE","N"
2168,,"NETHERLANDS","N"
2171,1969,"PANAMA","N"
2175,1944,"BERMUDA","N"
2186,1925,"RUSSIAN FEDERATION","N"
2196,1990,"BURKINA FASO","N"
2203,1951,"BAHRAIN","N"
2228,1951,"CANADA","N"
2231,1938,"NIGER","N"
2260,1972,"GREECE","N"
2270,1955,"BAHRAIN","N"
2276,1946,"SAINT HELENA","N"
2280,1944,"GUINEA","N"
2303,,"BOTSWANA","N"
2305,1942,"JORDAN","N"
2320,1959,"MEXICO","N"
2328,1937,"DJIBOUTI","N"
2330,1946,"AMERICAN SAMOA","N"
2343,1990,"SOMALIA","N"
2360,1989,"ARGENTINA","N"
2365,1925,"ETHIOPIA","N"
2366,1927,"OMAN","N"
2371,1962,"FRENCH GUIANA","N"
2377,1946,"TOGO","N"
2387,1940,"UNITED ARAB EMIRATES","N"
2390,1951,"PORTUGAL","N"
2394,1989,"OMAN","N"
2410,1959,"GERMANY","N"
2429,1992,"CAYMAN ISLANDS","N"
2432,1938,"CHRISTMAS ISLAND","N"
2434,1951,"TAJIKISTAN","N"
2441,1927,"WALLIS AND FUTUNA","N"
2444,1946,"TOGO","N"
2449,1959,"PANAMA","N"
2453,1927,"MEXICO","N"
2470,1946,"PANAMA","N"
2480,1940,"SWEDEN","N"
2518,1938,"SLOVENIA","N"
2524,1940,"MARTINIQUE","N"
2552,1962,"MADAGASCAR","N"
2566,1975,"NETHERLANDS ANTILLES","N"
2567,1940,"ANGOLA","N"
2569,1992,"BURKINA FASO","N"
2575,1962,"JERSEY","N"
2583,1990,"MARSHALL ISLANDS","N"
2586,1940,"VIRGIN ISLANDS, U.S.","N"
2603,1940,"LEBANON","N"
2618,1979,"EQUATORIAL GUINEA","N"
2623,1951,"GABON","N"
2627,1944,"MACAO","N"
2632,1944,"SWAZILAND","N"
2634,1925,"LIBERIA","N"
2637,1940,"UGANDA","N"
2645,1944,"SENEGAL","N"
2682,1942,"NEW CALEDONIA","N"
2686,1972,"MARSHALL ISLANDS","N"
2699,1959,"TURKMENISTAN","N"
2710,1955,"SERBIA","N"
2724,1940,"CHILE","N"
2732,1946,"TOGO","N"
2754,1942,"MAYOTTE","N"
2761,1955,"IRAQ","N"
2763,1979,"TRINIDAD AND TOBAGO","N"
2765,1959,"NORWAY","N"
